GEN1,GEN2,GEN3,GEN4,GEN5,GEN6,GEN7,GEN8,GEN9,GEN10,GEN11,GEN12,GEN13,GEN14,GEN15,GEN16,GEN17,GEN18,GEN19,GEN20,GEN21,GEN22,GEN23,GEN24,GEN25,GEN26,GEN27,GEN28,GEN29,GEN30,GEN31,GEN32
1,1,1,1,1,1,1,1,1,1,1,0,0.299028427,0,0.299028427,0,0.299028427,1,1,0,0.299028427,1,0,0.299028427,1,0,0.299028427,0,0.299028427,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.299388269,0,0.299388269,0,0.299388269,1,1,0,0.299388269,1,0,0.299388269,1,0,0.299388269,0,0.299388269,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.311622886,0,0.311622886,0,0.311622886,1,1,0,0.311622886,1,0,0.311622886,1,0,0.311622886,0,0.311622886,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.318531846,0,0.318531846,0,0.318531846,1,1,0,0.318531846,1,0,0.318531846,1,0,0.318531846,0,0.318531846,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.305073768,0,0.305073768,0,0.305073768,1,1,0,0.305073768,1,0,0.305073768,1,0,0.305073768,0,0.305073768,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.310111551,0,0.310111551,0,0.310111551,1,1,0,0.310111551,1,0,0.310111551,1,0,0.310111551,0,0.310111551,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.326664268,0,0.326664268,0,0.326664268,1,1,0,0.326664268,1,0,0.326664268,1,0,0.326664268,0,0.326664268,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.332277798,0,0.332277798,0,0.332277798,1,1,0,0.332277798,1,0,0.332277798,1,0,0.332277798,0,0.332277798,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0.01755,0.3611371,0.01755,0.3611371,0.01755,0.3611371,1,1,0.01755,0.3611371,1,0.01755,0.3611371,1,0.01755,0.3611371,0.01755,0.3611371,1,0.01755,0.01755
1,1,1,1,1,1,1,1,1,1,1,0.113516,0.364447643,0.113516,0.364447643,0.113516,0.364447643,1,1,0.113516,0.364447643,1,0.113516,0.364447643,1,0.113516,0.364447643,0.113516,0.364447643,1,0.113516,0.113516
1,1,1,1,1,1,1,1,1,1,1,0.305414,0.358906081,0.305414,0.358906081,0.305414,0.358906081,1,1,0.305414,0.358906081,1,0.305414,0.358906081,1,0.305414,0.358906081,0.305414,0.358906081,1,0.305414,0.305414
1,1,1,1,1,1,1,1,1,1,1,0.483889,0.334436848,0.483889,0.334436848,0.483889,0.334436848,1,1,0.483889,0.334436848,1,0.483889,0.334436848,1,0.483889,0.334436848,0.483889,0.334436848,1,0.483889,0.483889
1,1,1,1,1,1,1,1,1,1,1,0.629401,0.294350486,0.629401,0.294350486,0.629401,0.294350486,1,1,0.629401,0.294350486,1,0.629401,0.294350486,1,0.629401,0.294350486,0.629401,0.294350486,1,0.629401,0.629401
1,1,1,1,1,1,1,1,1,1,1,0.693219,0.264555596,0.693219,0.264555596,0.693219,0.264555596,1,1,0.693219,0.264555596,1,0.693219,0.264555596,1,0.693219,0.264555596,0.693219,0.264555596,1,0.693219,0.693219
1,1,1,1,1,1,1,1,1,1,1,0.78705,0.238646995,0.78705,0.238646995,0.78705,0.238646995,1,1,0.78705,0.238646995,1,0.78705,0.238646995,1,0.78705,0.238646995,0.78705,0.238646995,1,0.78705,0.78705
1,1,1,1,1,1,1,1,1,1,1,0.760344,0.190212307,0.760344,0.190212307,0.760344,0.190212307,1,1,0.760344,0.190212307,1,0.760344,0.190212307,1,0.760344,0.190212307,0.760344,0.190212307,1,0.760344,0.760344
1,1,1,1,1,1,1,1,1,1,1,0.743781,0.144800288,0.743781,0.144800288,0.743781,0.144800288,1,1,0.743781,0.144800288,1,0.743781,0.144800288,1,0.743781,0.144800288,0.743781,0.144800288,1,0.743781,0.743781
1,1,1,1,1,1,1,1,1,1,1,0.695228,0.120403023,0.695228,0.120403023,0.695228,0.120403023,1,1,0.695228,0.120403023,1,0.695228,0.120403023,1,0.695228,0.120403023,0.695228,0.120403023,1,0.695228,0.695228
1,1,1,1,1,1,1,1,1,1,1,0.528492,0.113134221,0.528492,0.113134221,0.528492,0.113134221,1,1,0.528492,0.113134221,1,0.528492,0.113134221,1,0.528492,0.113134221,0.528492,0.113134221,1,0.528492,0.528492
1,1,1,1,1,1,1,1,1,1,1,0.335853,0.115005398,0.335853,0.115005398,0.335853,0.115005398,1,1,0.335853,0.115005398,1,0.335853,0.115005398,1,0.335853,0.115005398,0.335853,0.115005398,1,0.335853,0.335853
1,1,1,1,1,1,1,1,1,1,1,0.129014,0.110327456,0.129014,0.110327456,0.129014,0.110327456,1,1,0.129014,0.110327456,1,0.129014,0.110327456,1,0.129014,0.110327456,0.129014,0.110327456,1,0.129014,0.129014
1,1,1,1,1,1,1,1,1,1,1,0.0865636,0.121266643,0.0865636,0.121266643,0.0865636,0.121266643,1,1,0.0865636,0.121266643,1,0.0865636,0.121266643,1,0.0865636,0.121266643,0.0865636,0.121266643,1,0.0865636,0.0865636
1,1,1,1,1,1,1,1,1,1,1,0.0218221,0.112126664,0.0218221,0.112126664,0.0218221,0.112126664,1,1,0.0218221,0.112126664,1,0.0218221,0.112126664,1,0.0218221,0.112126664,0.0218221,0.112126664,1,0.0218221,0.0218221
1,1,1,1,1,1,1,1,1,1,1,0,0.110687298,0,0.110687298,0,0.110687298,1,1,0,0.110687298,1,0,0.110687298,1,0,0.110687298,0,0.110687298,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.089888449,0,0.089888449,0,0.089888449,1,1,0,0.089888449,1,0,0.089888449,1,0,0.089888449,0,0.089888449,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.097229219,0,0.097229219,0,0.097229219,1,1,0,0.097229219,1,0,0.097229219,1,0,0.097229219,0,0.097229219,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.119395466,0,0.119395466,0,0.119395466,1,1,0,0.119395466,1,0,0.119395466,1,0,0.119395466,0,0.119395466,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.120978769,0,0.120978769,0,0.120978769,1,1,0,0.120978769,1,0,0.120978769,1,0,0.120978769,0,0.120978769,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.14084203,0,0.14084203,0,0.14084203,1,1,0,0.14084203,1,0,0.14084203,1,0,0.14084203,0,0.14084203,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.143073048,0,0.143073048,0,0.143073048,1,1,0,0.143073048,1,0,0.143073048,1,0,0.143073048,0,0.143073048,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.156243253,0,0.156243253,0,0.156243253,1,1,0,0.156243253,1,0,0.156243253,1,0,0.156243253,0,0.156243253,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.167902123,0,0.167902123,0,0.167902123,1,1,0,0.167902123,1,0,0.167902123,1,0,0.167902123,0,0.167902123,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0.0222691,0.171356603,0.0222691,0.171356603,0.0222691,0.171356603,1,1,0.0222691,0.171356603,1,0.0222691,0.171356603,1,0.0222691,0.171356603,0.0222691,0.171356603,1,0.0222691,0.0222691
1,1,1,1,1,1,1,1,1,1,1,0.0628873,0.154731918,0.0628873,0.154731918,0.0628873,0.154731918,1,1,0.0628873,0.154731918,1,0.0628873,0.154731918,1,0.0628873,0.154731918,0.0628873,0.154731918,1,0.0628873,0.0628873
1,1,1,1,1,1,1,1,1,1,1,0.150861,0.133789133,0.150861,0.133789133,0.150861,0.133789133,1,1,0.150861,0.133789133,1,0.150861,0.133789133,1,0.150861,0.133789133,0.150861,0.133789133,1,0.150861,0.150861
1,1,1,1,1,1,1,1,1,1,1,0.109289,0.083051457,0.109289,0.083051457,0.109289,0.083051457,1,1,0.109289,0.083051457,1,0.109289,0.083051457,1,0.109289,0.083051457,0.109289,0.083051457,1,0.109289,0.109289
1,1,1,1,1,1,1,1,1,1,1,0.474923,0.068729759,0.474923,0.068729759,0.474923,0.068729759,1,1,0.474923,0.068729759,1,0.474923,0.068729759,1,0.474923,0.068729759,0.474923,0.068729759,1,0.474923,0.474923
1,1,1,1,1,1,1,1,1,1,1,0.630514,0.059949622,0.630514,0.059949622,0.630514,0.059949622,1,1,0.630514,0.059949622,1,0.630514,0.059949622,1,0.630514,0.059949622,0.630514,0.059949622,1,0.630514,0.630514
1,1,1,1,1,1,1,1,1,1,1,0.670643,0.046923354,0.670643,0.046923354,0.670643,0.046923354,1,1,0.670643,0.046923354,1,0.670643,0.046923354,1,0.670643,0.046923354,0.670643,0.046923354,1,0.670643,0.670643
1,1,1,1,1,1,1,1,1,1,1,0.81415,0.032025909,0.81415,0.032025909,0.81415,0.032025909,1,1,0.81415,0.032025909,1,0.81415,0.032025909,1,0.81415,0.032025909,0.81415,0.032025909,1,0.81415,0.81415
1,1,1,1,1,1,1,1,1,1,1,0.694905,0.019359482,0.694905,0.019359482,0.694905,0.019359482,1,1,0.694905,0.019359482,1,0.694905,0.019359482,1,0.694905,0.019359482,0.694905,0.019359482,1,0.694905,0.694905
1,1,1,1,1,1,1,1,1,1,1,0.605686,0.0215905,0.605686,0.0215905,0.605686,0.0215905,1,1,0.605686,0.0215905,1,0.605686,0.0215905,1,0.605686,0.0215905,0.605686,0.0215905,1,0.605686,0.605686
1,1,1,1,1,1,1,1,1,1,1,0.512184,0.031306225,0.512184,0.031306225,0.512184,0.031306225,1,1,0.512184,0.031306225,1,0.512184,0.031306225,1,0.512184,0.031306225,0.512184,0.031306225,1,0.512184,0.512184
1,1,1,1,1,1,1,1,1,1,1,0.385725,0.029219144,0.385725,0.029219144,0.385725,0.029219144,1,1,0.385725,0.029219144,1,0.385725,0.029219144,1,0.385725,0.029219144,0.385725,0.029219144,1,0.385725,0.385725
1,1,1,1,1,1,1,1,1,1,1,0.250104,0.048578625,0.250104,0.048578625,0.250104,0.048578625,1,1,0.250104,0.048578625,1,0.250104,0.048578625,1,0.250104,0.048578625,0.250104,0.048578625,1,0.250104,0.250104
1,1,1,1,1,1,1,1,1,1,1,0.0883535,0.073047859,0.0883535,0.073047859,0.0883535,0.073047859,1,1,0.0883535,0.073047859,1,0.0883535,0.073047859,1,0.0883535,0.073047859,0.0883535,0.073047859,1,0.0883535,0.0883535
1,1,1,1,1,1,1,1,1,1,1,0.0236239,0.084418856,0.0236239,0.084418856,0.0236239,0.084418856,1,1,0.0236239,0.084418856,1,0.0236239,0.084418856,1,0.0236239,0.084418856,0.0236239,0.084418856,1,0.0236239,0.0236239
1,1,1,1,1,1,1,1,1,1,1,0,0.074343289,0,0.074343289,0,0.074343289,1,1,0,0.074343289,1,0,0.074343289,1,0,0.074343289,0,0.074343289,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.074055416,0,0.074055416,0,0.074055416,1,1,0,0.074055416,1,0,0.074055416,1,0,0.074055416,0,0.074055416,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.078301547,0,0.078301547,0,0.078301547,1,1,0,0.078301547,1,0,0.078301547,1,0,0.078301547,0,0.078301547,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.076574307,0,0.076574307,0,0.076574307,1,1,0,0.076574307,1,0,0.076574307,1,0,0.076574307,0,0.076574307,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.076718244,0,0.076718244,0,0.076718244,1,1,0,0.076718244,1,0,0.076718244,1,0,0.076718244,0,0.076718244,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.086290032,0,0.086290032,0,0.086290032,1,1,0,0.086290032,1,0,0.086290032,1,0,0.086290032,0,0.086290032,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.088233177,0,0.088233177,0,0.088233177,1,1,0,0.088233177,1,0,0.088233177,1,0,0.088233177,0,0.088233177,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.115869018,0,0.115869018,0,0.115869018,1,1,0,0.115869018,1,0,0.115869018,1,0,0.115869018,0,0.115869018,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.095645916,0,0.095645916,0,0.095645916,1,1,0,0.095645916,1,0,0.095645916,1,0,0.095645916,0,0.095645916,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0.0201745,0.083627204,0.0201745,0.083627204,0.0201745,0.083627204,1,1,0.0201745,0.083627204,1,0.0201745,0.083627204,1,0.0201745,0.083627204,0.0201745,0.083627204,1,0.0201745,0.0201745
1,1,1,1,1,1,1,1,1,1,1,0.0850759,0.083555236,0.0850759,0.083555236,0.0850759,0.083555236,1,1,0.0850759,0.083555236,1,0.0850759,0.083555236,1,0.0850759,0.083555236,0.0850759,0.083555236,1,0.0850759,0.0850759
1,1,1,1,1,1,1,1,1,1,1,0.11014,0.083339331,0.11014,0.083339331,0.11014,0.083339331,1,1,0.11014,0.083339331,1,0.11014,0.083339331,1,0.11014,0.083339331,0.11014,0.083339331,1,0.11014,0.11014
1,1,1,1,1,1,1,1,1,1,1,0.10496,0.087729399,0.10496,0.087729399,0.10496,0.087729399,1,1,0.10496,0.087729399,1,0.10496,0.087729399,1,0.10496,0.087729399,0.10496,0.087729399,1,0.10496,0.10496
1,1,1,1,1,1,1,1,1,1,1,0.232514,0.095717884,0.232514,0.095717884,0.232514,0.095717884,1,1,0.232514,0.095717884,1,0.232514,0.095717884,1,0.232514,0.095717884,0.232514,0.095717884,1,0.232514,0.232514
1,1,1,1,1,1,1,1,1,1,1,0.263839,0.072975891,0.263839,0.072975891,0.263839,0.072975891,1,1,0.263839,0.072975891,1,0.263839,0.072975891,1,0.263839,0.072975891,0.263839,0.072975891,1,0.263839,0.263839
1,1,1,1,1,1,1,1,1,1,1,0.291221,0.058870097,0.291221,0.058870097,0.291221,0.058870097,1,1,0.291221,0.058870097,1,0.291221,0.058870097,1,0.291221,0.058870097,0.291221,0.058870097,1,0.291221,0.291221
1,1,1,1,1,1,1,1,1,1,1,0.341264,0.036631882,0.341264,0.036631882,0.341264,0.036631882,1,1,0.341264,0.036631882,1,0.341264,0.036631882,1,0.341264,0.036631882,0.341264,0.036631882,1,0.341264,0.341264
1,1,1,1,1,1,1,1,1,1,1,0.37575,0.03713566,0.37575,0.03713566,0.37575,0.03713566,1,1,0.37575,0.03713566,1,0.37575,0.03713566,1,0.37575,0.03713566,0.37575,0.03713566,1,0.37575,0.37575
1,1,1,1,1,1,1,1,1,1,1,0.205891,0.043468874,0.205891,0.043468874,0.205891,0.043468874,1,1,0.205891,0.043468874,1,0.205891,0.043468874,1,0.205891,0.043468874,0.205891,0.043468874,1,0.205891,0.205891
1,1,1,1,1,1,1,1,1,1,1,0.261036,0.075206909,0.261036,0.075206909,0.261036,0.075206909,1,1,0.261036,0.075206909,1,0.261036,0.075206909,1,0.261036,0.075206909,0.261036,0.075206909,1,0.261036,0.261036
1,1,1,1,1,1,1,1,1,1,1,0.218115,0.061892767,0.218115,0.061892767,0.218115,0.061892767,1,1,0.218115,0.061892767,1,0.218115,0.061892767,1,0.218115,0.061892767,0.218115,0.061892767,1,0.218115,0.218115
1,1,1,1,1,1,1,1,1,1,1,0.153575,0.054480029,0.153575,0.054480029,0.153575,0.054480029,1,1,0.153575,0.054480029,1,0.153575,0.054480029,1,0.153575,0.054480029,0.153575,0.054480029,1,0.153575,0.153575
1,1,1,1,1,1,1,1,1,1,1,0.0938458,0.084418856,0.0938458,0.084418856,0.0938458,0.084418856,1,1,0.0938458,0.084418856,1,0.0938458,0.084418856,1,0.0938458,0.084418856,0.0938458,0.084418856,1,0.0938458,0.0938458
1,1,1,1,1,1,1,1,1,1,1,0.0252535,0.121482548,0.0252535,0.121482548,0.0252535,0.121482548,1,1,0.0252535,0.121482548,1,0.0252535,0.121482548,1,0.0252535,0.121482548,0.0252535,0.121482548,1,0.0252535,0.0252535
1,1,1,1,1,1,1,1,1,1,1,0,0.18186398,0,0.18186398,0,0.18186398,1,1,0,0.18186398,1,0,0.18186398,1,0,0.18186398,0,0.18186398,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.168549838,0,0.168549838,0,0.168549838,1,1,0,0.168549838,1,0,0.168549838,1,0,0.168549838,0,0.168549838,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.121194674,0,0.121194674,0,0.121194674,1,1,0,0.121194674,1,0,0.121194674,1,0,0.121194674,0,0.121194674,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.121770421,0,0.121770421,0,0.121770421,1,1,0,0.121770421,1,0,0.121770421,1,0,0.121770421,0,0.121770421,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.122130263,0,0.122130263,0,0.122130263,1,1,0,0.122130263,1,0,0.122130263,1,0,0.122130263,0,0.122130263,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.107592659,0,0.107592659,0,0.107592659,1,1,0,0.107592659,1,0,0.107592659,1,0,0.107592659,0,0.107592659,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.106297229,0,0.106297229,0,0.106297229,1,1,0,0.106297229,1,0,0.106297229,1,0,0.106297229,0,0.106297229,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.114789493,0,0.114789493,0,0.114789493,1,1,0,0.114789493,1,0,0.114789493,1,0,0.114789493,0,0.114789493,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.121554516,0,0.121554516,0,0.121554516,1,1,0,0.121554516,1,0,0.121554516,1,0,0.121554516,0,0.121554516,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0.0134068,0.120690896,0.0134068,0.120690896,0.0134068,0.120690896,1,1,0.0134068,0.120690896,1,0.0134068,0.120690896,1,0.0134068,0.120690896,0.0134068,0.120690896,1,0.0134068,0.0134068
1,1,1,1,1,1,1,1,1,1,1,0.0827081,0.122202231,0.0827081,0.122202231,0.0827081,0.122202231,1,1,0.0827081,0.122202231,1,0.0827081,0.122202231,1,0.0827081,0.122202231,0.0827081,0.122202231,1,0.0827081,0.0827081
1,1,1,1,1,1,1,1,1,1,1,0.140809,0.097373156,0.140809,0.097373156,0.140809,0.097373156,1,1,0.140809,0.097373156,1,0.140809,0.097373156,1,0.140809,0.097373156,0.140809,0.097373156,1,0.140809,0.140809
1,1,1,1,1,1,1,1,1,1,1,0.121285,0.062828356,0.121285,0.062828356,0.121285,0.062828356,1,1,0.121285,0.062828356,1,0.121285,0.062828356,1,0.121285,0.062828356,0.121285,0.062828356,1,0.121285,0.121285
1,1,1,1,1,1,1,1,1,1,1,0.250881,0.047139259,0.250881,0.047139259,0.250881,0.047139259,1,1,0.250881,0.047139259,1,0.250881,0.047139259,1,0.250881,0.047139259,0.250881,0.047139259,1,0.250881,0.250881
1,1,1,1,1,1,1,1,1,1,1,0.27321,0.0345448,0.27321,0.0345448,0.27321,0.0345448,1,1,0.27321,0.0345448,1,0.27321,0.0345448,1,0.27321,0.0345448,0.27321,0.0345448,1,0.27321,0.27321
1,1,1,1,1,1,1,1,1,1,1,0.372222,0.02979489,0.372222,0.02979489,0.372222,0.02979489,1,1,0.372222,0.02979489,1,0.372222,0.02979489,1,0.372222,0.02979489,0.372222,0.02979489,1,0.372222,0.372222
1,1,1,1,1,1,1,1,1,1,1,0.34208,0.044980209,0.34208,0.044980209,0.34208,0.044980209,1,1,0.34208,0.044980209,1,0.34208,0.044980209,1,0.34208,0.044980209,0.34208,0.044980209,1,0.34208,0.34208
1,1,1,1,1,1,1,1,1,1,1,0.317663,0.064843469,0.317663,0.064843469,0.317663,0.064843469,1,1,0.317663,0.064843469,1,0.317663,0.064843469,1,0.317663,0.064843469,0.317663,0.064843469,1,0.317663,0.317663
1,1,1,1,1,1,1,1,1,1,1,0.328326,0.082547679,0.328326,0.082547679,0.328326,0.082547679,1,1,0.328326,0.082547679,1,0.328326,0.082547679,1,0.328326,0.082547679,0.328326,0.082547679,1,0.328326,0.328326
1,1,1,1,1,1,1,1,1,1,1,0.477666,0.111910759,0.477666,0.111910759,0.477666,0.111910759,1,1,0.477666,0.111910759,1,0.477666,0.111910759,1,0.477666,0.111910759,0.477666,0.111910759,1,0.477666,0.477666
1,1,1,1,1,1,1,1,1,1,1,0.184752,0.132493703,0.184752,0.132493703,0.184752,0.132493703,1,1,0.184752,0.132493703,1,0.184752,0.132493703,1,0.184752,0.132493703,0.184752,0.132493703,1,0.184752,0.184752
1,1,1,1,1,1,1,1,1,1,1,0.151297,0.166030946,0.151297,0.166030946,0.151297,0.166030946,1,1,0.151297,0.166030946,1,0.151297,0.166030946,1,0.151297,0.166030946,0.151297,0.166030946,1,0.151297,0.151297
1,1,1,1,1,1,1,1,1,1,1,0.093753,0.187549478,0.093753,0.187549478,0.093753,0.187549478,1,1,0.093753,0.187549478,1,0.093753,0.187549478,1,0.093753,0.187549478,0.093753,0.187549478,1,0.093753,0.093753
1,1,1,1,1,1,1,1,1,1,1,0.0235614,0.20129543,0.0235614,0.20129543,0.0235614,0.20129543,1,1,0.0235614,0.20129543,1,0.0235614,0.20129543,1,0.0235614,0.20129543,0.0235614,0.20129543,1,0.0235614,0.0235614
1,1,1,1,1,1,1,1,1,1,1,0,0.22374955,0,0.22374955,0,0.22374955,1,1,0,0.22374955,1,0,0.22374955,1,0,0.22374955,0,0.22374955,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.24965815,0,0.24965815,0,0.24965815,1,1,0,0.24965815,1,0,0.24965815,1,0,0.24965815,0,0.24965815,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.261604894,0,0.261604894,0,0.261604894,1,1,0,0.261604894,1,0,0.261604894,1,0,0.261604894,0,0.261604894,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.220079165,0,0.220079165,0,0.220079165,1,1,0,0.220079165,1,0,0.220079165,1,0,0.220079165,0,0.220079165,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.24015833,0,0.24015833,0,0.24015833,1,1,0,0.24015833,1,0,0.24015833,1,0,0.24015833,0,0.24015833,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.240014394,0,0.240014394,0,0.240014394,1,1,0,0.240014394,1,0,0.240014394,1,0,0.240014394,0,0.240014394,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.230298669,0,0.230298669,0,0.230298669,1,1,0,0.230298669,1,0,0.230298669,1,0,0.230298669,0,0.230298669,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.212162648,0,0.212162648,0,0.212162648,1,1,0,0.212162648,1,0,0.212162648,1,0,0.212162648,0,0.212162648,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.194746312,0,0.194746312,0,0.194746312,1,1,0,0.194746312,1,0,0.194746312,1,0,0.194746312,0,0.194746312,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0.0355155,0.173011875,0.0355155,0.173011875,0.0355155,0.173011875,1,1,0.0355155,0.173011875,1,0.0355155,0.173011875,1,0.0355155,0.173011875,0.0355155,0.173011875,1,0.0355155,0.0355155
1,1,1,1,1,1,1,1,1,1,1,0.0950071,0.192803167,0.0950071,0.192803167,0.0950071,0.192803167,1,1,0.0950071,0.192803167,1,0.0950071,0.192803167,1,0.0950071,0.192803167,0.0950071,0.192803167,1,0.0950071,0.0950071
1,1,1,1,1,1,1,1,1,1,1,0.223185,0.182151853,0.223185,0.182151853,0.223185,0.182151853,1,1,0.223185,0.182151853,1,0.223185,0.182151853,1,0.223185,0.182151853,0.223185,0.182151853,1,0.223185,0.223185
1,1,1,1,1,1,1,1,1,1,1,0.358465,0.161856783,0.358465,0.161856783,0.358465,0.161856783,1,1,0.358465,0.161856783,1,0.358465,0.161856783,1,0.358465,0.161856783,0.358465,0.161856783,1,0.358465,0.358465
1,1,1,1,1,1,1,1,1,1,1,0.540481,0.167542281,0.540481,0.167542281,0.540481,0.167542281,1,1,0.540481,0.167542281,1,0.540481,0.167542281,1,0.540481,0.167542281,0.540481,0.167542281,1,0.540481,0.540481
1,1,1,1,1,1,1,1,1,1,1,0.637341,0.171428571,0.637341,0.171428571,0.637341,0.171428571,1,1,0.637341,0.171428571,1,0.637341,0.171428571,1,0.637341,0.171428571,0.637341,0.171428571,1,0.637341,0.637341
1,1,1,1,1,1,1,1,1,1,1,0.469887,0.184526808,0.469887,0.184526808,0.469887,0.184526808,1,1,0.469887,0.184526808,1,0.469887,0.184526808,1,0.469887,0.184526808,0.469887,0.184526808,1,0.469887,0.469887
1,1,1,1,1,1,1,1,1,1,1,0.625575,0.198992443,0.625575,0.198992443,0.625575,0.198992443,1,1,0.625575,0.198992443,1,0.625575,0.198992443,1,0.625575,0.198992443,0.625575,0.198992443,1,0.625575,0.625575
1,1,1,1,1,1,1,1,1,1,1,0.556915,0.220079165,0.556915,0.220079165,0.556915,0.220079165,1,1,0.556915,0.220079165,1,0.556915,0.220079165,1,0.556915,0.220079165,0.556915,0.220079165,1,0.556915,0.556915
1,1,1,1,1,1,1,1,1,1,1,0.687291,0.260453401,0.687291,0.260453401,0.687291,0.260453401,1,1,0.687291,0.260453401,1,0.687291,0.260453401,1,0.687291,0.260453401,0.687291,0.260453401,1,0.687291,0.687291
1,1,1,1,1,1,1,1,1,1,1,0.513183,0.303634401,0.513183,0.303634401,0.513183,0.303634401,1,1,0.513183,0.303634401,1,0.513183,0.303634401,1,0.513183,0.303634401,0.513183,0.303634401,1,0.513183,0.513183
1,1,1,1,1,1,1,1,1,1,1,0.419325,0.303634401,0.419325,0.303634401,0.419325,0.303634401,1,1,0.419325,0.303634401,1,0.419325,0.303634401,1,0.419325,0.303634401,0.419325,0.303634401,1,0.419325,0.419325
1,1,1,1,1,1,1,1,1,1,1,0.253193,0.326376394,0.253193,0.326376394,0.253193,0.326376394,1,1,0.253193,0.326376394,1,0.253193,0.326376394,1,0.253193,0.326376394,0.253193,0.326376394,1,0.253193,0.253193
1,1,1,1,1,1,1,1,1,1,1,0.0917147,0.324505218,0.0917147,0.324505218,0.0917147,0.324505218,1,1,0.0917147,0.324505218,1,0.0917147,0.324505218,1,0.0917147,0.324505218,0.0917147,0.324505218,1,0.0917147,0.0917147
1,1,1,1,1,1,1,1,1,1,1,0.0176948,0.333069449,0.0176948,0.333069449,0.0176948,0.333069449,1,1,0.0176948,0.333069449,1,0.0176948,0.333069449,1,0.0176948,0.333069449,0.0176948,0.333069449,1,0.0176948,0.0176948
1,1,1,1,1,1,1,1,1,1,1,0,0.369557395,0,0.369557395,0,0.369557395,1,1,0,0.369557395,1,0,0.369557395,1,0,0.369557395,0,0.369557395,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.3956819,0,0.3956819,0,0.3956819,1,1,0,0.3956819,1,0,0.3956819,1,0,0.3956819,0,0.3956819,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.404030227,0,0.404030227,0,0.404030227,1,1,0,0.404030227,1,0,0.404030227,1,0,0.404030227,0,0.404030227,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.380640518,0,0.380640518,0,0.380640518,1,1,0,0.380640518,1,0,0.380640518,1,0,0.380640518,0,0.380640518,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.397049298,0,0.397049298,0,0.397049298,1,1,0,0.397049298,1,0,0.397049298,1,0,0.397049298,0,0.397049298,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.381360202,0,0.381360202,0,0.381360202,1,1,0,0.381360202,1,0,0.381360202,1,0,0.381360202,0,0.381360202,1,0,0
1,1,1,1,1,1,1,1,1,1,1,0,0.370277078,0,0.370277078,0,0.370277078,1,1,0,0.370277078,1,0,0.370277078,1,0,0.370277078,0,0.370277078,1,0,0
