1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
112.8098892,50,50,84.60741687,78.96692241,146.6528559,75,191.7768116,197.417306,225.6197783,0,0,200,218.851185,357.6073486,124.0908781,0,50,214.3387894,50,0,0,0,0
111.0967101,50,50,83.3225326,77.76769709,144.4257232,75,188.8644072,194.4192427,222.1934203,0,0,200,215.5276177,352.1765711,122.2063811,0,50,211.0837493,50,0,0,0,0
110.043414,50,50,82.53256048,77.03038978,143.0564382,75,187.0738038,192.5759745,220.0868279,0,0,200,213.4842231,348.8376223,121.0477554,0,50,209.0824866,50,0,0,0,0
110.9683534,50,50,83.22626508,77.6778474,144.2588595,75,188.6462008,194.1946185,221.9367069,0,0,200,215.2786057,351.7696804,122.0651888,0,50,210.8398715,50,0,0,0,0
114.3912534,50,50,85.79344006,80.07387739,148.7086294,75,194.4651308,200.1846935,228.7825068,0,0,200,221.9190316,362.6202733,125.8303787,0,50,217.3433815,50,0,0,0,0
121.9722181,50,50,91.47916361,85.3805527,158.5638836,75,207.3527708,213.4513818,243.9444363,0,0,200,236.6261032,386.6519315,134.16944,0,50,231.7472145,50,0,0,0,0
123.5575193,50,50,92.66813947,86.49026351,160.6247751,75,210.0477828,216.2256588,247.1150386,0,0,200,239.7015874,391.6773362,135.9132712,0,50,234.7592867,50,0,0,0,0
121.6455948,50,50,91.23419611,85.15191637,158.1392733,75,206.7975112,212.8797909,243.2911896,0,0,200,235.9924539,385.6165356,133.8101543,0,50,231.1266302,50,0,0,0,0
118.1013737,50,50,88.57603027,82.67096159,153.5317858,75,200.7723353,206.677404,236.2027474,0,0,200,229.116665,374.3813546,129.9115111,0,50,224.39261,50,0,0,0,0
111.5123488,50,50,83.6342616,78.05864416,144.9660534,75,189.570993,195.1466104,223.0246976,0,0,200,216.3339567,353.4941457,122.6635837,0,50,211.8734627,50,0,0,0,0
102.9886973,50,50,77.24152296,72.0920881,133.8853065,75,175.0807854,180.2302202,205.9773946,0,0,200,199.7980727,326.4741704,113.287567,0,50,195.6785248,50,0,0,0,0
95.69795336,50,50,71.77346502,66.98856736,124.4073394,75,162.6865207,167.4714184,191.3959067,0,0,200,185.6540295,303.3625122,105.2677487,0,50,181.8261114,50,0,0,0,0
91.67490937,50,50,68.75618203,64.17243656,119.1773822,75,155.8473459,160.4310914,183.3498187,0,0,200,177.8493242,290.6094627,100.8424003,0,50,174.1823278,50,0,0,0,0
89.41060139,50,50,67.05795104,62.58742097,116.2337818,75,151.9980224,156.4685524,178.8212028,0,0,200,173.4565667,283.4316064,98.35166153,0,50,169.8801426,50,0,0,0,0
89.01761293,50,50,66.76320969,62.31232905,115.7228968,75,151.329942,155.7808226,178.0352259,0,0,200,172.6941691,282.185833,97.91937422,0,50,169.1334646,50,0,0,0,0
90.03964392,50,50,67.52973294,63.02775075,117.0515371,75,153.0673947,157.5693769,180.0792878,0,0,200,174.6769092,285.4256712,99.04360831,0,50,171.0753235,50,0,0,0,0
94.24381633,50,50,70.68286225,65.97067143,122.5169612,75,160.2144878,164.9266786,188.4876327,0,0,200,182.8330037,298.7528978,103.668198,0,50,179.063251,50,0,0,0,0
103.6238639,50,50,77.71789789,72.5367047,134.711023,75,176.1605686,181.3417618,207.2477277,0,0,200,201.0302959,328.4876484,113.9862502,0,50,196.8853413,50,0,0,0,0
116.2944609,50,50,87.2208457,81.40612265,151.1827992,75,197.7005836,203.5153066,232.5889219,0,0,200,225.6112542,368.6534411,127.923907,0,50,220.9594758,50,0,0,0,0
123.297086,50,50,92.47281448,86.30796018,160.2862118,75,209.6050461,215.7699004,246.5941719,0,0,200,239.1963468,390.8517625,135.6267946,0,50,234.2644633,50,0,0,0,0
121.1331946,50,50,90.84989597,84.79323624,157.473153,75,205.9264309,211.9830906,242.2663893,0,0,200,234.9983976,383.992227,133.2465141,0,50,230.1530698,50,0,0,0,0
117.6659615,50,50,88.24947111,82.36617303,152.9657499,75,200.0321345,205.9154326,235.3319229,0,0,200,228.2719653,373.0010979,129.4325576,0,50,223.5653268,50,0,0,0,0
113.9179273,50,50,85.43844544,79.74254908,148.0933054,75,193.6604763,199.3563727,227.8358545,0,0,200,221.0007789,361.1198294,125.30972,0,50,216.4440618,50,0,0,0,0
111.1385175,50,50,83.35388813,77.79696226,144.4800728,75,188.9354798,194.4924056,222.277035,0,0,200,215.608724,352.3091005,122.2523693,0,50,211.1631833,50,0,0,0,0
109.6428937,50,50,82.2321703,76.75002561,142.5357618,75,186.3929193,191.875064,219.2857875,0,0,200,212.7072138,347.5679731,120.6071831,0,50,208.3214981,50,0,0,0,0
109.2438957,50,50,81.93292179,76.470727,142.0170644,75,185.7146227,191.1768175,218.4877914,0,0,200,211.9331577,346.3031494,120.1682853,0,50,207.5634019,50,0,0,0,0
108.3352577,50,50,81.25144327,75.83468039,140.835835,75,184.1699381,189.586701,216.6705154,0,0,200,210.1703999,343.4227669,119.1687835,0,50,205.8369896,50,0,0,0,0
108.7904793,50,50,81.59285944,76.15333548,141.427623,75,184.9438147,190.3833387,217.5809585,0,0,200,211.0535298,344.8658193,119.6695272,0,50,206.7019106,50,0,0,0,0
112.5735748,50,50,84.43018111,78.80150237,146.3456473,75,191.3750772,197.0037559,225.1471496,0,0,200,218.3927351,356.8582322,123.8309323,0,50,213.8897921,50,0,0,0,0
120.1409904,50,50,90.10574279,84.09869327,156.1832875,75,204.2396836,210.2467332,240.2819808,0,0,200,233.0735213,380.8469395,132.1550894,0,50,228.2678817,50,0,0,0,0
121.6226936,50,50,91.21702019,85.13588551,158.1095017,75,206.7585791,212.8397138,243.2453872,0,0,200,235.9480255,385.5439387,133.7849629,0,50,231.0831178,50,0,0,0,0
119.6159069,50,50,89.71193019,83.73113485,155.500679,75,203.3470418,209.3278371,239.2318138,0,0,200,232.0548594,379.1824249,131.5774976,0,50,227.2702232,50,0,0,0,0
116.7437448,50,50,87.55780858,81.72062134,151.7668682,75,198.4643661,204.3015533,233.4874895,0,0,200,226.4828648,370.0776709,128.4181192,0,50,221.8131151,50,0,0,0,0
111.0235664,50,50,83.26767483,77.71649651,144.3306364,75,188.7400629,194.2912413,222.0471329,0,0,200,215.3857189,351.9447056,122.1259231,0,50,210.9447762,50,0,0,0,0
103.0343554,50,50,77.27576652,72.12404875,133.944662,75,175.1584041,180.3101219,206.0687107,0,0,200,199.8866494,326.6189065,113.3377909,0,50,195.7652752,50,0,0,0,0
95.76479305,50,50,71.82359479,67.03535514,124.494231,75,162.8001482,167.5883878,191.5295861,0,0,200,185.7836985,303.574394,105.3412724,0,50,181.9531068,50,0,0,0,0
91.64628188,50,50,68.73471141,64.15239732,119.1401664,75,155.7986792,160.3809933,183.2925638,0,0,200,177.7937868,290.5187136,100.8109101,0,50,174.1279356,50,0,0,0,0
89.68656871,50,50,67.26492654,62.7805981,116.5925393,75,152.4671668,156.9514953,179.3731374,0,0,200,173.9919433,284.3064228,98.65522559,0,50,170.4044806,50,0,0,0,0
88.83760605,50,50,66.62820453,62.18632423,115.4888879,75,151.0239303,155.4658106,177.6752121,0,0,200,172.3449557,281.6152112,97.72136665,0,50,168.7914515,50,0,0,0,0
89.67364188,50,50,67.25523141,62.77154931,116.5757344,75,152.4451912,156.9288733,179.3472838,0,0,200,173.9668652,284.2654447,98.64100606,0,50,170.3799196,50,0,0,0,0
93.97459532,50,50,70.48094649,65.78221672,122.1669739,75,159.756812,164.4555418,187.9491906,0,0,200,182.3107149,297.8994672,103.3720548,0,50,178.5517311,50,0,0,0,0
102.7651915,50,50,77.07389362,71.93563404,133.5947489,75,174.7008255,179.8390851,205.530383,0,0,200,199.3644715,325.765657,113.0417106,0,50,195.2538638,50,0,0,0,0
115.322223,50,50,86.49166726,80.72555611,149.9188899,75,196.0477791,201.8138903,230.644446,0,0,200,223.7251126,365.571447,126.8544453,0,50,219.1122237,50,0,0,0,0
122.4388753,50,50,91.82915648,85.70721272,159.1705379,75,208.146088,214.2680318,244.8777506,0,0,200,237.5314181,388.1312347,134.6827628,0,50,232.6338631,50,0,0,0,0
120.8990205,50,50,90.67426539,84.62931436,157.1687267,75,205.5283349,211.5732859,241.798041,0,0,200,234.5440998,383.249895,132.9889226,0,50,229.708139,50,0,0,0,0
117.750703,50,50,88.31302724,82.42549209,153.0759139,75,200.1761951,206.0637302,235.501406,0,0,200,228.4363638,373.2697285,129.5257733,0,50,223.7263357,50,0,0,0,0
115.4185197,50,50,86.56388976,80.79296378,150.0440756,75,196.2114835,201.9824094,230.8370394,0,0,200,223.9119282,365.8767074,126.9603717,0,50,219.2951874,50,0,0,0,0
113.8431064,50,50,85.38232978,79.69017446,147.9960383,75,193.5332808,199.2254362,227.6862127,0,0,200,220.8556264,360.8826472,125.227417,0,50,216.3019021,50,0,0,0,0
111.6960845,50,50,83.77206337,78.18725914,145.2049098,75,189.8833436,195.4681479,223.392169,0,0,200,216.6904039,354.0765878,122.8656929,0,50,212.2225605,50,0,0,0,0
109.5189998,50,50,82.13924987,76.66329988,142.3746998,75,186.1822997,191.6582497,219.0379997,0,0,200,212.4668597,347.1752295,120.4708998,0,50,208.0860997,50,0,0,0,0
108.5330108,50,50,81.39975812,75.97310758,141.0929141,75,184.5061184,189.932769,217.0660217,0,0,200,210.554041,344.0496443,119.3863119,0,50,206.2127206,50,0,0,0,0
109.1046567,50,50,81.82849254,76.3732597,141.8360537,75,185.4779164,190.9331493,218.2093134,0,0,200,211.663034,345.8617618,120.0151224,0,50,207.2988478,50,0,0,0,0
112.6319462,50,50,84.47395966,78.84236235,146.4215301,75,191.4743086,197.1059059,225.2638924,0,0,200,218.5059757,357.0432695,123.8951408,0,50,214.0006978,50,0,0,0,0
120.2322996,50,50,90.1742247,84.16260972,156.3019895,75,204.3949093,210.4065243,240.4645992,0,0,200,233.2506612,381.1363897,132.2555296,0,50,228.4413693,50,0,0,0,0
123.1640124,50,50,92.37300929,86.21480867,160.1132161,75,209.3788211,215.5370217,246.3280248,0,0,200,238.938184,390.4299193,135.4804136,0,50,234.0116235,50,0,0,0,0
121.788593,50,50,91.34144476,85.25201511,158.3251709,75,207.0406081,213.1300378,243.577186,0,0,200,236.2698704,386.0698398,133.9674523,0,50,231.3983267,50,0,0,0,0
119.2424743,50,50,89.43185573,83.46973201,155.0152166,75,202.7122063,208.67433,238.4849486,0,0,200,231.3304001,377.9986435,131.1667217,0,50,226.5607012,50,0,0,0,0
113.9569872,50,50,85.46774042,79.76989106,148.1440834,75,193.7268783,199.4247277,227.9139745,0,0,200,221.0765552,361.2436495,125.352686,0,50,216.5182757,50,0,0,0,0
105.7909207,50,50,79.34319055,74.05364451,137.5281969,75,179.8445652,185.1341113,211.5818415,0,0,200,205.2343862,335.3572187,116.3700128,0,50,201.0027494,50,0,0,0,0
98.62040193,50,50,73.96530144,69.03428135,128.2065225,75,167.6546833,172.5857034,197.2408038,0,0,200,191.3235797,312.6266741,108.4824421,0,50,187.3787637,50,0,0,0,0
94.52842749,50,50,70.89632061,66.16989924,122.8869557,75,160.6983267,165.4247481,189.056855,0,0,200,183.3851493,299.6551151,103.9812702,0,50,179.6040122,50,0,0,0,0
92.61006482,50,50,69.45754862,64.82704538,120.3930843,75,157.4371102,162.0676134,185.2201296,0,0,200,179.6635258,293.5739055,101.8710713,0,50,175.9591232,50,0,0,0,0
92.41398237,50,50,69.31048677,64.68978766,120.1381771,75,157.10377,161.7244691,184.8279647,0,0,200,179.2831258,292.9523241,101.6553806,0,50,175.5865665,50,0,0,0,0
93.68270939,50,50,70.26203204,65.57789657,121.7875222,75,159.260606,163.9447414,187.3654188,0,0,200,181.7444562,296.9741888,103.0509803,0,50,177.9971478,50,0,0,0,0
98.276836,50,50,73.707627,68.7937852,127.7598868,75,167.0706212,171.984463,196.553672,0,0,200,190.6570618,311.5375701,108.1045196,0,50,186.7259884,50,0,0,0,0
108.0950528,50,50,81.07128957,75.66653693,140.5235686,75,183.7615897,189.1663423,216.1901055,0,0,200,209.7044023,342.6613172,118.904558,0,50,205.3806002,50,0,0,0,0
121.8759467,50,50,91.40696,85.31316266,158.4387307,75,207.1891093,213.2829067,243.7518933,0,0,200,236.4393365,386.3467509,134.0635413,0,50,231.5642987,50,0,0,0,0
128.542956,50,50,96.40721696,89.98006917,167.1058427,75,218.5230251,224.9501729,257.0859119,0,0,200,249.3733345,407.4811704,141.3972515,0,50,244.2316163,50,0,0,0,0
126.3967969,50,50,94.79759769,88.47775785,164.315836,75,214.8745548,221.1943946,252.7935939,0,0,200,245.209786,400.6778463,139.0364766,0,50,240.1539142,50,0,0,0,0
121.4101435,50,50,91.0576076,84.98710043,157.8331865,75,206.3972439,212.4677511,242.8202869,0,0,200,235.5356783,384.8701548,133.5511578,0,50,230.6792726,50,0,0,0,0
117.9034055,50,50,88.4275541,82.53238383,153.2744271,75,200.4357893,206.3309596,235.8068109,0,0,200,228.7326066,373.7537953,129.693746,0,50,224.0164704,50,0,0,0,0
114.1313223,50,50,85.59849169,79.89192558,148.3707189,75,194.0232478,199.7298139,228.2626445,0,0,200,221.4147652,361.7962915,125.5444545,0,50,216.8495123,50,0,0,0,0
111.4081901,50,50,83.55614254,77.98573304,144.8306471,75,189.3939231,194.9643326,222.8163801,0,0,200,216.1318887,353.1639625,122.5490091,0,50,211.6755611,50,0,0,0,0
109.0592342,50,50,81.79442564,76.34146393,141.7770044,75,185.4006981,190.8536598,218.1184684,0,0,200,211.5749143,345.7177724,119.9651576,0,50,207.212545,50,0,0,0,0
107.2447133,50,50,80.43353497,75.0712993,139.4181273,75,182.3160126,187.6782483,214.4894266,0,0,200,208.0547438,339.9657411,117.9691846,0,50,203.7649552,50,0,0,0,0
107.6565636,50,50,80.74242268,75.3595945,139.9535327,75,183.0161581,188.3989863,215.3131272,0,0,200,208.8537333,341.2713065,118.4222199,0,50,204.5474708,50,0,0,0,0
110.878566,50,50,83.15892454,77.61499623,144.1421359,75,188.4935623,194.0374906,221.7571321,0,0,200,215.1044181,351.4850544,121.9664227,0,50,210.6692755,50,0,0,0,0
118.9314722,50,50,89.19860412,83.25203051,154.6109138,75,202.1835027,208.1300763,237.8629443,0,0,200,230.727056,377.0127667,130.8246194,0,50,225.9697971,50,0,0,0,0
122.883475,50,50,92.16260621,86.01843247,159.7485174,75,208.9019074,215.0460812,245.7669499,0,0,200,238.3939414,389.5406156,135.1718224,0,50,233.4786024,50,0,0,0,0
122.1535039,50,50,91.61512795,85.50745275,158.7995551,75,207.6609567,213.7686319,244.3070079,0,0,200,236.9777976,387.2266075,134.3688543,0,50,232.0916575,50,0,0,0,0
119.8254931,50,50,89.8691198,83.87784515,155.773141,75,203.7033382,209.6946129,239.6509861,0,0,200,232.4614566,379.846813,131.8080424,0,50,227.6684368,50,0,0,0,0
114.6610442,50,50,85.99578315,80.26273094,149.0593575,75,194.9237751,200.6568274,229.3220884,0,0,200,222.4424258,363.4755101,126.1271486,0,50,217.855984,50,0,0,0,0
106.9644178,50,50,80.22331335,74.87509246,139.0537431,75,181.8395103,187.1877312,213.9288356,0,0,200,207.5109705,339.0772044,117.6608596,0,50,203.2323938,50,0,0,0,0
100.0695816,50,50,75.05218622,70.04870714,130.0904561,75,170.1182888,175.1217678,200.1391632,0,0,200,194.1349884,317.2205737,110.0765398,0,50,190.1322051,50,0,0,0,0
96.37446739,50,50,72.28085054,67.46212717,125.2868076,75,163.8365946,168.6553179,192.7489348,0,0,200,186.9664667,305.5070616,106.0119141,0,50,183.111488,50,0,0,0,0
94.86960818,50,50,71.15220614,66.40872573,123.3304906,75,161.2783339,166.0218143,189.7392164,0,0,200,184.0470399,300.7366579,104.356569,0,50,180.2522555,50,0,0,0,0
95.1832329,50,50,71.38742468,66.62826303,123.7382028,75,161.8114959,166.5706576,190.3664658,0,0,200,184.6554718,301.7308483,104.7015562,0,50,180.8481425,50,0,0,0,0
96.77099954,50,50,72.57824965,67.73969968,125.8022994,75,164.5106992,169.3492492,193.5419991,0,0,200,187.7357391,306.7640685,106.4480995,0,50,183.8648991,50,0,0,0,0
101.8435035,50,50,76.3826276,71.29045243,132.3965545,75,173.1339559,178.2261311,203.6870069,0,0,200,197.5763967,322.843906,112.0278538,0,50,193.5026566,50,0,0,0,0
111.6284385,50,50,83.72132888,78.13990695,145.1169701,75,189.7683455,195.3497674,223.256877,0,0,200,216.5591707,353.8621501,122.7912824,0,50,212.0940332,50,0,0,0,0
124.9793951,50,50,93.73454631,87.48557655,162.4732136,75,212.4649716,218.7139414,249.9587901,0,0,200,242.4600264,396.1846824,137.4773346,0,50,237.4608506,50,0,0,0,0
132.2481605,50,50,99.1861204,92.57371238,171.9226087,75,224.8218729,231.4342809,264.4963211,0,0,200,256.5614314,419.2266689,145.4729766,0,50,251.271505,50,0,0,0,0
130.1949034,50,50,97.64617758,91.13643241,169.2533745,75,221.3313358,227.841081,260.3898069,0,0,200,252.5781127,412.7178439,143.2143938,0,50,247.3703165,50,0,0,0,0
124.7037144,50,50,93.52778577,87.29260006,162.1148287,75,211.9963144,218.2315001,249.4074287,0,0,200,241.9252059,395.3107745,137.1740858,0,50,236.9370573,50,0,0,0,0
119.3556911,50,50,89.51676832,83.54898376,155.1623984,75,202.9046749,208.8724594,238.7113822,0,0,200,231.5500407,378.3575408,131.2912602,0,50,226.7758131,50,0,0,0,0
114.6823322,50,50,86.01174915,80.27763254,149.0870319,75,194.9599647,200.6940813,229.3646644,0,0,200,222.4837245,363.5429931,126.1505654,0,50,217.8964312,50,0,0,0,0
110.6695524,50,50,83.00216428,77.46868666,143.8704181,75,188.138239,193.6717166,221.3391047,0,0,200,214.6989316,350.822481,121.7365076,0,50,210.2721495,50,0,0,0,0
107.1702293,50,50,80.37767196,75.01916049,139.3212981,75,182.1893898,187.5479012,214.3404585,0,0,200,207.9102448,339.7296268,117.8872522,0,50,203.6234356,50,0,0,0,0
104.5981826,50,50,78.44863697,73.21872784,135.9776374,75,177.8169105,183.0468196,209.1963653,0,0,200,202.9204743,331.5762389,115.0580009,0,50,198.736547,50,0,0,0,0
104.1417565,50,50,78.10631736,72.89922954,135.3842834,75,177.040986,182.2480738,208.283513,0,0,200,202.0350076,330.129368,114.5559321,0,50,197.8693373,50,0,0,0,0
106.720808,50,50,80.04060602,74.70456562,138.7370504,75,181.4253737,186.7614141,213.4416161,0,0,200,207.0383676,338.3049615,117.3928888,0,50,202.7695353,50,0,0,0,0
114.2479726,50,50,85.68597947,79.97358084,148.5223644,75,194.2215535,199.9339521,228.4959453,0,0,200,221.6410669,362.1660732,125.6727699,0,50,217.071148,50,0,0,0,0
117.6241563,50,50,88.21811722,82.33690941,152.9114032,75,199.9610657,205.8422735,235.2483126,0,0,200,228.1908632,372.8685755,129.3865719,0,50,223.485897,50,0,0,0,0
116.4531126,50,50,87.33983442,81.5171788,151.3890463,75,197.9702914,203.792947,232.9062251,0,0,200,225.9190384,369.1563668,128.0984238,0,50,221.2609139,50,0,0,0,0
114.7659239,50,50,86.07444291,80.33614671,149.195701,75,195.1020706,200.8403668,229.5318478,0,0,200,222.6458923,363.8079787,126.2425163,0,50,218.0552554,50,0,0,0,0
111.1371817,50,50,83.35288625,77.79602717,144.4783362,75,188.9332088,194.4900679,222.2743633,0,0,200,215.6061324,352.3048659,122.2508998,0,50,211.1606452,50,0,0,0,0
105.2108072,50,50,78.90810541,73.64756505,136.7740494,75,178.8583723,184.1189126,210.4216144,0,0,200,204.108966,333.5182589,115.7318879,0,50,199.9005337,50,0,0,0,0
99.60378706,50,50,74.7028403,69.72265094,129.4849232,75,169.326438,174.3066274,199.2075741,0,0,200,193.2313469,315.744005,109.5641658,0,50,189.2471954,50,0,0,0,0
96.02829179,50,50,72.02121884,67.21980425,124.8367793,75,163.248096,168.0495106,192.0565836,0,0,200,186.2948861,304.409685,105.631121,0,50,182.4537544,50,0,0,0,0
94.36892129,50,50,70.77669097,66.0582449,122.6795977,75,160.4271662,165.1456123,188.7378426,0,0,200,183.0757073,299.1494805,103.8058134,0,50,179.3009505,50,0,0,0,0
94.20366787,50,50,70.6527509,65.94256751,122.4647682,75,160.1462354,164.8564188,188.4073357,0,0,200,182.7551157,298.6256271,103.6240347,0,50,178.9869689,50,0,0,0,0
95.18161339,50,50,71.38621004,66.62712938,123.7360974,75,161.8087428,166.5678234,190.3632268,0,0,200,184.65233,301.7257145,104.6997747,0,50,180.8450654,50,0,0,0,0
97.61003714,50,50,73.20752785,68.327026,126.8930483,75,165.9370631,170.817565,195.2200743,0,0,200,189.363472,309.4238177,107.3710409,0,50,185.4590706,50,0,0,0,0
102.4044122,50,50,76.80330917,71.68308856,133.1257359,75,174.0875008,179.2077214,204.8088245,0,0,200,198.6645597,324.6219868,112.6448535,0,50,194.5683832,50,0,0,0,0
109.3389798,50,50,82.00423485,76.53728586,142.1406737,75,185.8762657,191.3432146,218.6779596,0,0,200,212.1176208,346.604566,120.2728778,0,50,207.7440616,50,0,0,0,0
116.0998913,50,50,87.0749185,81.26992394,150.9298587,75,197.3698153,203.1748098,232.1997827,0,0,200,225.2337892,368.0366555,127.7098805,0,50,220.5897935,50,0,0,0,0
120.2399343,50,50,90.17995072,84.16795401,156.3119146,75,204.4078883,210.419885,240.4798686,0,0,200,233.2654725,381.1605917,132.2639277,0,50,228.4558752,50,0,0,0,0
120.6056802,50,50,90.45426015,84.42397614,156.7873843,75,205.0296563,211.0599403,241.2113604,0,0,200,233.9750196,382.3200062,132.6662482,0,50,229.1507924,50,0,0,0,0
116.6955499,50,50,87.52166241,81.68688491,151.7042148,75,198.3824348,204.2172123,233.3910998,0,0,200,226.3893668,369.9248931,128.3651049,0,50,221.7215448,50,0,0,0,0
111.5089898,50,50,83.63174233,78.05629284,144.9616867,75,189.5652826,195.1407321,223.0179795,0,0,200,216.3274401,353.4834976,122.6598887,0,50,211.8670806,50,0,0,0,0
106.4187267,50,50,79.81404499,74.49310866,138.3443446,75,180.9118353,186.2327716,212.8374533,0,0,200,206.4523297,337.3473635,117.0605993,0,50,202.1955806,50,0,0,0,0
101.8656901,50,50,76.39926757,71.30598307,132.4253971,75,173.1716732,178.2649577,203.7313802,0,0,200,197.6194388,322.9142376,112.0522591,0,50,193.5448112,50,0,0,0,0
98.6211648,50,50,73.9658736,69.03481536,128.2075142,75,167.6559802,172.5870384,197.2423296,0,0,200,191.3250597,312.6290924,108.4832813,0,50,187.3802131,50,0,0,0,0
97.90545706,50,50,73.42909279,68.53381994,127.2770942,75,166.439277,171.3345498,195.8109141,0,0,200,189.9365867,310.3602989,107.6960028,0,50,186.0203684,50,0,0,0,0
100.5427245,50,50,75.40704339,70.37990716,130.7055419,75,170.9226317,175.9497679,201.085449,0,0,200,195.0528856,318.7204367,110.596997,0,50,191.0311766,50,0,0,0,0
108.4146106,50,50,81.31095795,75.89022742,140.9389938,75,184.304838,189.7255685,216.8292212,0,0,200,210.3243446,343.6743156,119.2560717,0,50,205.9877601,50,0,0,0,0
112.5700721,50,50,84.42755405,78.79905045,146.3410937,75,191.3691225,196.9976261,225.1401441,0,0,200,218.3859398,356.8471285,123.8270793,0,50,213.8831369,50,0,0,0,0
112.1728666,50,50,84.12964995,78.52100662,145.8247266,75,190.6938732,196.3025165,224.3457332,0,0,200,217.6153612,355.5879871,123.3901533,0,50,213.1284465,50,0,0,0,0
110.6762699,50,50,83.00720244,77.47338895,143.8791509,75,188.1496589,193.6834724,221.3525398,0,0,200,214.7119637,350.8437757,121.7438969,0,50,210.2849129,50,0,0,0,0
107.5778497,50,50,80.68338728,75.30449479,139.8512046,75,182.8823445,188.261237,215.1556994,0,0,200,208.7010284,341.0217836,118.3356347,0,50,204.3979144,50,0,0,0,0
102.7147163,50,50,77.0360372,71.90030138,133.5291311,75,174.6150176,179.7507535,205.4294325,0,0,200,199.2665495,325.6056505,112.9861879,0,50,195.1579609,50,0,0,0,0
97.71019602,50,50,73.28264701,68.39713721,127.0232548,75,166.1073332,170.992843,195.420392,0,0,200,189.5577803,309.7413214,107.4812156,0,50,185.6493724,50,0,0,0,0
94.55590451,50,50,70.91692838,66.18913315,122.9226759,75,160.7450377,165.4728329,189.111809,0,0,200,183.4384547,299.7422173,104.011495,0,50,179.6562186,50,0,0,0,0
93.24775256,50,50,69.93581442,65.27342679,121.2220783,75,158.5211794,163.183567,186.4955051,0,0,200,180.90064,295.5953756,102.5725278,0,50,177.1707299,50,0,0,0,0
93.23178528,50,50,69.92383896,65.2622497,121.2013209,75,158.494035,163.1556242,186.4635706,0,0,200,180.8696634,295.5447593,102.5549638,0,50,177.140392,50,0,0,0,0
94.2445908,50,50,70.6834431,65.97121356,122.517968,75,160.2158044,164.9280339,188.4891816,0,0,200,182.8345062,298.7553528,103.6690499,0,50,179.0647225,50,0,0,0,0
96.67041463,50,50,72.50281097,67.66929024,125.671539,75,164.3397049,169.1732256,193.3408293,0,0,200,187.5406044,306.4452144,106.3374561,0,50,183.6737878,50,0,0,0,0
100.8741488,50,50,75.65561161,70.61190417,131.1363935,75,171.486053,176.5297604,201.7482976,0,0,200,195.6958487,319.7710517,110.9615637,0,50,191.6608827,50,0,0,0,0
106.8326803,50,50,80.12451025,74.78287624,138.8824844,75,181.6155566,186.9571906,213.6653607,0,0,200,207.2553999,338.6595967,117.5159484,0,50,202.9820926,50,0,0,0,0
113.5252676,50,50,85.14395067,79.4676873,147.5828478,75,192.9929549,198.6692182,227.0505351,0,0,200,220.2390191,359.8750982,124.8777943,0,50,215.6980084,50,0,0,0,0
117.924824,50,50,88.44361798,82.54737678,153.3022712,75,200.4722008,206.368442,235.849648,0,0,200,228.7741585,373.821692,129.7173064,0,50,224.0571656,50,0,0,0,0
118.1442968,50,50,88.6082226,82.70100776,153.5875858,75,200.8453046,206.7525194,236.2885936,0,0,200,229.1999358,374.5174209,129.9587265,0,50,224.4741639,50,0,0,0,0
114.8979179,50,50,86.17343843,80.42854254,149.3672933,75,195.3264604,201.0713563,229.7958358,0,0,200,222.9019607,364.2263998,126.3877097,0,50,218.306044,50,0,0,0,0
111.4180336,50,50,83.56352522,77.99262354,144.8434437,75,189.4106572,194.9815589,222.8360673,0,0,200,216.1509852,353.1951666,122.559837,0,50,211.6942639,50,0,0,0,0
107.8674894,50,50,80.90061705,75.50724258,140.2277362,75,183.374732,188.7681065,215.7349788,0,0,200,209.2629294,341.9399414,118.6542383,0,50,204.9482299,50,0,0,0,0
104.4266953,50,50,78.32002148,73.09868671,135.7547039,75,177.525382,182.7467168,208.8533906,0,0,200,202.5877889,331.0326241,114.8693648,0,50,198.4107211,50,0,0,0,0
101.7182133,50,50,76.28866,71.20274934,132.2336773,75,172.9209627,178.0068733,203.4364267,0,0,200,197.3333339,322.4467363,111.8900347,0,50,193.2646053,50,0,0,0,0
99.80503911,50,50,74.85377934,69.86352738,129.7465508,75,169.6685665,174.6588185,199.6100782,0,0,200,193.6217759,316.381974,109.785543,0,50,189.6295743,50,0,0,0,0
100.7805118,50,50,75.58538383,70.54635824,131.0146653,75,171.32687,176.3658956,201.5610235,0,0,200,195.5141928,319.4742223,110.8585629,0,50,191.4829724,50,0,0,0,0
107.1280513,50,50,80.34603848,74.98963591,139.2664667,75,182.1176872,187.4740898,214.2561026,0,0,200,207.8284195,339.5959226,117.8408564,0,50,203.5432975,50,0,0,0,0
110.4533281,50,50,82.83999605,77.31732964,143.5893265,75,187.7706577,193.2933241,220.9066561,0,0,200,214.2794564,350.13705,121.4986609,0,50,209.8613233,50,0,0,0,0
112.8965332,50,50,84.67239988,79.02757322,146.7654931,75,191.9241064,197.5689331,225.7930664,0,0,200,219.0192744,357.8820102,124.1861865,0,50,214.503413,50,0,0,0,0
112.8676076,50,50,84.65070566,79.00732529,146.7278898,75,191.8749328,197.5183132,225.7352151,0,0,200,218.9631587,357.7903159,124.1543683,0,50,214.4484544,50,0,0,0,0
